id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name
tm991351,Pelé,MOVIE,"Against the backdrop of a turbulent era in Brazil, this documentary captures Pelé's extraordinary path from breakthrough talent to national hero. Mixing rare archival footage and exclusive interviews, this documentary celebrates the legendary Brazilian footballer who personified football as art.",2021,PG,108,"['documentation', 'sport']",['GB'],,tt13842562,7.0,4256.0,19.653,7.5,834952,David Tryhorn
tm991351,Pelé,MOVIE,"Against the backdrop of a turbulent era in Brazil, this documentary captures Pelé's extraordinary path from breakthrough talent to national hero. Mixing rare archival footage and exclusive interviews, this documentary celebrates the legendary Brazilian footballer who personified football as art.",2021,PG,108,"['documentation', 'sport']",['GB'],,tt13842562,7.0,4256.0,19.653,7.5,1756805,Ben Nicholas
ts223450,Move to Heaven,SHOW,"Finding life in all that's left behind, a trauma cleaner with Asperger's and his ex-con uncle deliver the untold stories of the departed to loved ones.",2021,MA,52,['drama'],['KR'],1.0,tt11052470,8.6,5634.0,15.536,7.8,296514,Kim Sung-ho
tm894254,Penguin Bloom,MOVIE,"When an unlikely ally enters the Bloom family's world in the form of an injured baby magpie they name Penguin, the bird’s arrival makes a profound difference in the struggling family’s life.",2021,PG,95,['drama'],"['AU', 'US']",,tt6317656,6.8,10148.0,24.152,7.1,57101,Glendyn Ivin
tm983658,Rita Moreno: Just a Girl Who Decided to Go for It,MOVIE,"Rita Moreno defied both her humble upbringing and relentless racism to become one of a select group who have won an Emmy, Grammy, Oscar and Tony Award. Over a seventy year career, she has paved the way for Hispanic-American performers by refusing to be pigeonholed into one-dimensional stereotypes.",2021,PG,90,['documentation'],['US'],,tt10741846,7.7,750.0,4.916,7.1,214799,Mariem Pérez Riera
tm1003353,Operation Varsity Blues: The College Admissions Scandal,MOVIE,"An examination that goes beyond the celebrity-driven headlines and dives into the methods used by Rick Singer, the man at the center of the shocking 2019 college admissions scandal, to persuade his wealthy clients to cheat an educational system already designed to benefit the privileged.",2021,R,100,"['drama', 'documentation', 'crime']",['US'],,tt14111734,6.9,8190.0,8.255,7.0,119174,Chris Smith
tm1092995,Shaun the Sheep: The Flight Before Christmas,MOVIE,Shaun's seasonal excitement turns to dismay when a farmhouse raid to get bigger stockings for the flock inadvertently leads to Timmy going missing. Can Shaun get Timmy back before he becomes someone else’s present?,2021,G,30,"['animation', 'comedy', 'family']",['GB'],,tt15857304,7.3,1491.0,67.766,7.0,1750367,Steve Cox
ts312094,JAPAN SINKS: People of Hope,SHOW,"In 2023 in Tokyo, Prime Minister Eiichi Higashiyama pushes for COMS at the World Environment Conference. COMS is a method to liquify pollutants and store it in the crack of the sea floor. Prime Minister Eiichi Higashiyama gathers young and talented bureaucrats and launches Japan Future Promotion Conference, which is to benefit the future of Japan. Keishi Amami of the Ministry of the Environment and Kōichi Tokiwa of the Ministry of Economy, Trade, and Industry are members of that conference.",2021,PG,55,"['scifi', 'war', 'drama']",['JP'],1.0,tt15569106,6.0,5.0,7.557,6.5,250110,Nobuhiro Doi
ts312094,JAPAN SINKS: People of Hope,SHOW,"In 2023 in Tokyo, Prime Minister Eiichi Higashiyama pushes for COMS at the World Environment Conference. COMS is a method to liquify pollutants and store it in the crack of the sea floor. Prime Minister Eiichi Higashiyama gathers young and talented bureaucrats and launches Japan Future Promotion Conference, which is to benefit the future of Japan. Keishi Amami of the Ministry of the Environment and Kōichi Tokiwa of the Ministry of Economy, Trade, and Industry are members of that conference.",2021,PG,55,"['scifi', 'war', 'drama']",['JP'],1.0,tt15569106,6.0,5.0,7.557,6.5,1528942,Yohei Miyazaki
tm880822,Mobile Suit Gundam Hathaway,MOVIE,"After Char's rebellion, Hathaway Noa leads an insurgency against Earth Federation, but meeting an enemy officer and a mysterious woman alters his fate.",2021,PG,96,"['scifi', 'animation', 'action', 'drama', 'romance']",['JP'],,tt13288678,6.6,1400.0,261.753,7.6,99936,Shuko Murase
tm1160424,AI Love You,MOVIE,"A modern love story set in the near future where an AI building is powered by human feelings. Due to a software glitch, it falls in love with a real girl, escapes the building into the body of a real man, and tries to win her affections.",2022,PG,95,"['scifi', 'comedy', 'romance', 'drama']",['TH'],,tt11182810,4.4,572.0,95.533,5.828,324589,Stephan Zlotescu
tm1039147,Audible,MOVIE,Football player Amaree McKenstry-Hall and his Maryland School for the Deaf teammates attempt to defend their winning streak while coming to terms with the tragic loss of a close friend.,2021,PG,39,['documentation'],['US'],,tt12771540,5.3,,8.896,7.0,120670,Matthew Ogens
ts276067,Maldivas,SHOW,"To investigate a mystery, a young woman moves into a posh condo community, where she comes into contact with its quirky - and suspicious - residents.",2022,MA,36,"['comedy', 'drama']",['BR'],1.0,tt13561292,5.6,961.0,159.929,7.2,171702,José Alvarenga Jr.
ts320302,Neymar: The Perfect Chaos,SHOW,"Beloved worldwide but also a lightning rod for criticism, Neymar shares the highs and lows of his personal life and brilliant football career.",2022,MA,55,"['documentation', 'sport']","['BR', 'US']",1.0,tt16428640,6.6,3158.0,31.57,7.316,1082683,David Charles Rodrigues
ts296129,Elite Short Stories: Guzmán Caye Rebe,SHOW,"Rebe hosts an intimate house warming party for her friends, but the situation takes a dramatic turn with the help of drugs and unexpected visitors.",2021,MA,12,"['drama', 'crime', 'thriller']",['ES'],1.0,tt14668192,7.4,2319.0,19.939,8.2,71207,Dani de la Orden
ts269286,Once Upon a Time... Happily Never After,SHOW,"A tragically separated couple must find each other in another life to break a spell on their town, but the arrival of two tourists threaten their chance.",2022,MA,30,"['scifi', 'comedy', 'fantasy']",['ES'],1.0,tt13560186,5.4,496.0,73.753,7.5,1013852,Manolo Caro
tm1043290,Murder by the Coast,MOVIE,"In 1999, teen Rocío Wanninkhof is murdered. Her mother's ex-partner, Dolores Vázquez, is suspected. Did she do it? A second victim reveals the truth.",2021,PG,88,"['crime', 'documentation', 'history']",['ES'],,tt13323092,6.5,2134.0,8.719,6.4,260608,Tània Balló
ts283610,Feels Like Ishq,SHOW,Short films follow young adults as they navigate the gamut of emotions that come with finding romantic connection in unexpected places.,2021,MA,31,"['drama', 'romance', 'comedy']",['IN'],1.0,tt14163838,6.4,1550.0,2.428,6.0,1960979,Ruchir Arun
ts283610,Feels Like Ishq,SHOW,Short films follow young adults as they navigate the gamut of emotions that come with finding romantic connection in unexpected places.,2021,MA,31,"['drama', 'romance', 'comedy']",['IN'],1.0,tt14163838,6.4,1550.0,2.428,6.0,827184,Tahira Kashyap
ts283610,Feels Like Ishq,SHOW,Short films follow young adults as they navigate the gamut of emotions that come with finding romantic connection in unexpected places.,2021,MA,31,"['drama', 'romance', 'comedy']",['IN'],1.0,tt14163838,6.4,1550.0,2.428,6.0,10216,Anand Tiwari
ts283610,Feels Like Ishq,SHOW,Short films follow young adults as they navigate the gamut of emotions that come with finding romantic connection in unexpected places.,2021,MA,31,"['drama', 'romance', 'comedy']",['IN'],1.0,tt14163838,6.4,1550.0,2.428,6.0,68302,Danish Aslam
ts283610,Feels Like Ishq,SHOW,Short films follow young adults as they navigate the gamut of emotions that come with finding romantic connection in unexpected places.,2021,MA,31,"['drama', 'romance', 'comedy']",['IN'],1.0,tt14163838,6.4,1550.0,2.428,6.0,761114,Jaydeep Sarkar
ts283610,Feels Like Ishq,SHOW,Short films follow young adults as they navigate the gamut of emotions that come with finding romantic connection in unexpected places.,2021,MA,31,"['drama', 'romance', 'comedy']",['IN'],1.0,tt14163838,6.4,1550.0,2.428,6.0,194555,Sachin Kundalkar
ts280693,Thomas & Friends: All Engines Go!,SHOW,"In a reboot of the classic TV series, a younger Thomas The Tank Engine goes on adventures with all of his friends, as they work on The Island Of Sodor.",2021,G,11,"['animation', 'fantasy', 'drama', 'family', 'music', 'comedy']",['US'],1.0,tt13940396,2.0,555.0,1.287,8.0,2406361,Ma Sang-hyeon
tm675820,A Boy Called Christmas,MOVIE,"In this origin story of Father Christmas, an ordinary boy (with a loyal pet mouse and a reindeer at his side) sets out on an extraordinary adventure to find his father who is on a quest to discover the fabled village of Elfhelm.",2021,PG,106,"['drama', 'family', 'fantasy', 'action']",['GB'],,tt10187208,6.7,21085.0,60.608,7.507,7166,Gil Kenan
ts260502,Until Life Do Us Part,SHOW,"The family Paixão runs a farm for wedding parties, but the business is not going well. While the love between the parents, Vanessa and Daniel appears to have ended, the grandparents, Luisa and Joaquim, seem inseparable; and the children, Rita and Marco, have completely distinct opinions about love.",2021,MA,49,['drama'],['PT'],1.0,tt13053042,7.5,663.0,2.681,9.2,322420,Manuel Pureza
ts320557,Elite Short Stories: Patrick,SHOW,"Away from school, during the winter holidays, three new stories take place while the Las Encinas students celebrate Christmas.",2021,MA,12,"['comedy', 'drama']",['ES'],1.0,tt16306836,6.1,737.0,51.19,7.3,187205,Eduardo Chapero-Jackson
ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,"Now in remission, Ander is set on spending his summer helping Alexis, his chemo partner, go through treatment.",2021,MA,12,"['drama', 'crime', 'thriller']",['ES'],1.0,tt14676004,7.3,1952.0,21.175,7.6,108240,Jorge Torregrossa
tm1111717,L.O.L. Surprise: The Movie,MOVIE,Dazzling doll sisters Queen Bee and Royal Bee make their first movie with help from their fashionable friends in this one-of-a-kind magical adventure.,2021,G,47,"['animation', 'family', 'fantasy', 'scifi', 'western', 'action']",['US'],,tt15576986,3.8,129.0,109.716,6.9,1819378,Alex Kamb
tm950444,Skater Girl,MOVIE,"When a teen in rural India discovers a life-changing passion for skateboarding, she faces a rough road as she follows her dream to compete.",2021,PG,107,"['drama', 'family', 'sport']","['US', 'IN']",,tt6964940,6.6,4289.0,12.433,7.5,700992,Manjari Makijany
ts297685,I Need Romance,SHOW,"A 33-year-old fashion marketing director at a home shopping channel company has developed a tough, prickly outer shell in order to succeed in the workplace. After multiple failed relationships, she has given up on the idea of ever finding love. A 26-year-old songwriter with a carefree spirit returns home after living abroad for seventeen years. Raised by his mother's friend and her daughter, who is now that 33-year-old fashion marketing director. But she only remembers him as the kid she was forced to play with when her mom was too busy. When these two meet again, he attempts to heal her jaded sense of romance.",2021,PG,45,"['drama', 'romance']",['TH'],1.0,tt16077338,7.8,30.0,1.39,6.0,2118106,Sakon Tiacharoen
ts296059,Elite Short Stories: Carla Samuel,SHOW,"Samuel attempts a big, romantic gesture at the airport in order to persuade Carla not to board her flight to London.",2021,MA,14,"['drama', 'romance']",['ES'],1.0,tt14675560,6.9,2685.0,43.992,7.6,108240,Jorge Torregrossa
ts216407,Age of Samurai: Battle for Japan,SHOW,An exploration of the warring kingdoms of feudal Japan when several powerful warlords fought to become absolute ruler.,2021,MA,43,"['documentation', 'action', 'drama', 'history', 'war']",['US'],1.0,tt10551256,7.4,4119.0,31.152,7.1,1820411,Stephen Scott
tm433048,This Is the Night,MOVIE,"In the summer of 1982, as all of Staten Island anticipates the opening of a blockbuster boxing movie, an Italian-American family must confront its greatest challenges.",2021,R,100,"['drama', 'comedy']",['US'],,tt7743120,5.4,626.0,5.428,7.2,8942,James DeMonaco
tm1000797,Ride or Die,MOVIE,"Rei helps the woman she's been in love with for years escape her abusive husband. While on the run, their feelings for each other catch fire.",2021,R,142,"['thriller', 'romance', 'drama']",['JP'],,tt14164234,5.6,1900.0,79.299,6.5,149138,Ryuichi Hiroki
ts331449,Hei$t: The Great Robbery of Brazil's Central Bank,SHOW,"In August 2005, through a tunnel almost 80 meter long, thiefs invaded the bank vault of Brazil's Central Bank in Fortaleza and stole over 160 milions reais, ou or nealy 3,5 tons of cash. This documenty explores that spectacular and historic heist.",2022,PG,61,"['documentation', 'crime']",['BR'],1.0,tt18274172,6.4,525.0,5.81,6.4,1348916,Rodrigo Astiz
ts331449,Hei$t: The Great Robbery of Brazil's Central Bank,SHOW,"In August 2005, through a tunnel almost 80 meter long, thiefs invaded the bank vault of Brazil's Central Bank in Fortaleza and stole over 160 milions reais, ou or nealy 3,5 tons of cash. This documenty explores that spectacular and historic heist.",2022,PG,61,"['documentation', 'crime']",['BR'],1.0,tt18274172,6.4,525.0,5.81,6.4,2297297,Nikolas Fonseca
ts331449,Hei$t: The Great Robbery of Brazil's Central Bank,SHOW,"In August 2005, through a tunnel almost 80 meter long, thiefs invaded the bank vault of Brazil's Central Bank in Fortaleza and stole over 160 milions reais, ou or nealy 3,5 tons of cash. This documenty explores that spectacular and historic heist.",2022,PG,61,"['documentation', 'crime']",['BR'],1.0,tt18274172,6.4,525.0,5.81,6.4,2298293,Daniel Billio
